datetime,temperature,pressure,humidity,wind_speed,wind_deg,summary
2021-07-24T08:15:18.000Z,6.46,1018,6,0.51,283,Clear
2021-07-24T12:15:12.000Z,5.9,1016,22,0.94,90,Clouds
2021-07-24T16:15:16.000Z,6.46,1018,1,0.63,257,Clear
2021-07-24T20:15:17.000Z,8.12,1017,4,4.43,251,Clear
2021-07-25T00:15:21.000Z,7.57,1015,2,2.77,254,Clear
2021-07-25T04:15:15.000Z,7.01,1018,10,0.41,231,Clear
2021-07-25T08:15:19.000Z,15.81,1018,30,0.44,334,Clouds
2021-07-25T12:15:15.000Z,6.46,1017,64,0.21,337,Clouds
2021-07-25T16:15:16.000Z,7.01,1019,5,1.48,261,Clear
2021-07-25T20:15:13.000Z,20.37,1018,2,4.39,248,Clear
2021-07-26T00:15:18.000Z,9.23,1017,1,4.03,245,Clear
2021-07-26T04:15:20.000Z,7.57,1019,1,1.15,257,Clear
2021-07-26T08:15:13.000Z,7.57,1019,9,0.27,359,Clear
2021-07-26T12:15:19.000Z,7.01,1017,12,0.56,32,Clouds
2021-07-26T16:15:16.000Z,7.01,1019,3,1.68,248,Clear
2021-07-26T20:15:30.000Z,9.79,1017,2,3.96,243,Clear
2021-07-27T00:15:27.000Z,8.68,1015,1,3.63,247,Clear
2021-07-27T04:15:20.000Z,8.12,1018,1,0.57,243,Clear
2021-07-27T08:15:22.000Z,7.57,1018,1,0.13,305,Clear
2021-07-27T12:15:32.000Z,8.2,1017,2,0.24,27,Clear
2021-07-27T16:15:24.000Z,8.2,1019,2,1.08,252,Clear
2021-07-27T20:15:14.000Z,9.23,1017,4,4.2,248,Clear
2021-07-28T00:15:14.000Z,9.23,1015,15,3.42,245,Clouds
2021-07-28T04:15:15.000Z,7.57,1018,12,0.63,255,Clouds
2021-07-28T08:15:20.000Z,6.46,1017,10,0.23,239,Clear
2021-07-28T12:15:18.000Z,6.46,1016,28,0.48,25,Clouds
2021-07-28T16:15:16.000Z,5.9,1017,7,0.77,257,Clear
2021-07-28T20:15:13.000Z,7.57,1015,15,4.45,250,Clouds
2021-07-29T00:15:17.000Z,7.57,1012,25,3.28,250,Clouds
2021-07-29T04:15:14.000Z,6.46,1015,4,0.25,280,Clear
2021-07-29T08:15:16.000Z,6.46,1015,30,0.23,168,Clouds
2021-07-29T12:15:21.000Z,6.46,1013,41,0.34,328,Clouds
2021-07-29T16:15:23.000Z,5.9,1015,12,1.05,237,Clouds
2021-07-29T20:15:17.000Z,7.57,1014,7,4.53,252,Clear
2021-07-30T00:15:19.000Z,7.01,1013,6,3.78,250,Clear
2021-07-30T04:15:14.000Z,6.46,1016,62,0.72,258,Clouds
2021-07-30T08:15:15.000Z,5.9,1015,23,0.03,254,Clouds
2021-07-30T12:15:20.000Z,5.9,1014,16,0.44,40,Clouds
2021-07-30T16:15:16.000Z,6.46,1016,4,0.76,237,Clear
2021-07-30T20:15:21.000Z,7.01,1014,4,4.41,248,Clear
2021-07-31T00:15:19.000Z,7.57,1013,5,3.53,250,Clear
2021-07-31T04:15:17.000Z,7.22,1016,28,0.27,332,Clouds
2021-07-31T08:15:20.000Z,6.66,1017,18,0.45,261,Clouds
2021-07-31T12:15:19.000Z,6.66,1016,10,0.44,72,Clear
2021-07-31T16:15:20.000Z,6.53,1017,15,0.85,255,Clouds
2021-07-31T20:15:15.000Z,9.74,1015,24,3.51,250,Clouds
2021-08-01T00:15:19.000Z,9.31,1014,1,3.21,246,Clear
2021-08-01T04:15:18.000Z,7.34,1017,4,0.12,339,Clear
2021-08-01T08:15:22.000Z,6.79,1017,18,0.58,42,Clouds
2021-08-01T12:15:18.000Z,6.79,1016,70,0.63,35,Clouds
2021-08-01T16:15:16.000Z,6.35,1017,1,1.14,253,Clear
2021-08-01T20:15:19.000Z,10.05,1016,1,3.85,249,Clear
2021-08-02T00:15:17.000Z,10.91,1015,5,3.47,254,Clear
2021-08-02T04:15:18.000Z,7.9,1017,14,0.45,266,Clouds
2021-08-02T08:15:15.000Z,7.34,1018,61,0.26,301,Clouds
2021-08-02T12:15:16.000Z,6.79,1016,93,0.84,46,Clouds
2021-08-02T16:15:23.000Z,6.79,1018,1,1.07,245,Clear
2021-08-02T20:15:16.000Z,8.68,1017,1,3.93,247,Clear
2021-08-03T00:15:18.000Z,9.23,1015,0,3.34,252,Clear
2021-08-03T04:15:19.000Z,7.57,1018,1,0.2,240,Clear
2021-08-03T08:15:18.000Z,7.01,1018,1,0.71,106,Clear
2021-08-03T12:15:15.000Z,6.46,1016,3,0.13,359,Clear
2021-08-03T16:15:19.000Z,6.46,1017,1,1.1,264,Clear
2021-08-03T20:15:21.000Z,8.12,1016,1,4.25,248,Clear
2021-08-04T00:15:15.000Z,8.12,1014,23,2.39,259,Clouds
2021-08-04T04:16:31.000Z,7.57,1016,2,0.51,238,Clear
2021-08-04T08:15:22.000Z,7.01,1017,1,0.14,39,Clear
2021-08-04T12:15:14.000Z,6.46,1015,1,0.4,98,Clear
2021-08-04T16:15:17.000Z,5.9,1017,12,0.82,277,Clouds
2021-08-04T20:15:24.000Z,7.57,1017,8,4.17,246,Clear
2021-08-05T00:15:26.000Z,8.12,1015,37,3.06,244,Clouds
2021-08-05T04:15:20.000Z,7.01,1018,98,0.56,184,Clouds
2021-08-05T08:15:19.000Z,7.22,1018,96,0.32,271,Clouds
2021-08-05T12:15:19.000Z,7.22,1017,41,0.31,43,Clouds
2021-08-05T16:15:23.000Z,7.65,1018,8,0.96,277,Clear
2021-08-05T20:15:28.000Z,10.34,1017,3,4.36,251,Clear
2021-08-06T00:15:18.000Z,10.9,1016,1,3.24,253,Clear
2021-08-06T04:15:20.000Z,7.57,1018,39,0.38,251,Clouds
2021-08-06T08:15:19.000Z,7.01,1019,20,0.15,247,Clouds
2021-08-06T12:15:19.000Z,6.46,1018,1,0.2,36,Clear
2021-08-06T16:15:26.000Z,7.01,1019,1,1.09,252,Clear
2021-08-06T20:15:26.000Z,8.12,1018,0,4.14,248,Clear
2021-08-07T00:15:17.000Z,8.12,1016,0,3.4,247,Clear
2021-08-07T04:15:18.000Z,7.01,1018,11,0.09,292,Clouds
2021-08-07T08:15:21.000Z,6.46,1019,6,0.41,133,Clear
2021-08-07T12:15:23.000Z,5.9,1016,50,0.3,143,Clouds
2021-08-07T16:15:19.000Z,6.46,1018,4,1.2,250,Clear
2021-08-07T20:15:23.000Z,8.12,1017,1,4.26,246,Clear
2021-08-08T00:15:16.000Z,7.57,1016,0,3.66,246,Clear
2021-08-08T04:15:23.000Z,6.46,1019,19,0.44,242,Clouds
2021-08-08T08:15:17.000Z,5.9,1019,10,0.01,94,Clear
2021-08-08T12:15:16.000Z,5.9,1017,12,0.18,342,Clouds
2021-08-08T16:15:18.000Z,5.9,1018,23,1.33,253,Clouds
2021-08-08T20:15:22.000Z,7.57,1016,5,4.36,251,Clear
2021-08-09T00:15:18.000Z,7.01,1015,1,3.49,252,Clear
2021-08-09T04:15:20.000Z,5.9,1017,2,0.48,278,Clear
2021-08-09T08:15:18.000Z,6.46,1018,13,0.22,360,Clouds
2021-08-09T12:15:29.000Z,5.9,1015,19,0.48,338,Clouds
2021-08-09T16:15:16.000Z,6.46,1017,28,1.04,256,Clouds
2021-08-09T20:15:19.000Z,9.74,1016,26,4.13,251,Clouds
2021-08-10T00:15:31.000Z,7.57,1015,1,3.25,250,Clear
2021-08-10T04:15:16.000Z,6.46,1018,11,0.42,255,Clouds
2021-08-10T08:15:47.000Z,6.46,1018,8,0.24,333,Clear
2021-08-10T12:15:21.000Z,5.9,1016,52,0.67,338,Clouds
2021-08-10T16:15:19.000Z,6.46,1017,10,1.1,265,Clear
2021-08-10T20:15:17.000Z,8.12,1017,7,4.25,250,Clear
2021-08-11T00:15:23.000Z,8.12,1014,10,3.31,250,Clear
2021-08-11T04:15:15.000Z,6.46,1017,57,0.18,311,Clouds
2021-08-11T08:15:17.000Z,6.46,1017,52,0.36,343,Clouds
2021-08-11T12:15:15.000Z,5.9,1016,91,0.67,346,Clouds
2021-08-11T16:15:21.000Z,5.34,1018,89,0.85,267,Clouds
2021-08-11T20:15:22.000Z,8.63,1016,71,4.25,250,Clouds
2021-08-12T00:15:13.000Z,8.12,1015,12,3.01,252,Clouds
2021-08-12T04:15:19.000Z,7.01,1018,98,0.76,249,Clouds
2021-08-12T08:15:18.000Z,6.46,1018,81,0.27,234,Clouds
2021-08-12T12:15:19.000Z,5.9,1017,48,0.17,311,Clouds
2021-08-12T16:15:17.000Z,5.9,1019,10,1.01,250,Clear
2021-08-12T20:15:20.000Z,7.57,1017,17,4.29,250,Clouds
2021-08-13T00:15:22.000Z,10.05,1015,56,3.45,251,Clouds
2021-08-13T04:15:22.000Z,7.77,1018,4,0.61,275,Clear
2021-08-13T08:15:18.000Z,7.22,1019,2,0.29,273,Clear
2021-08-13T12:15:17.000Z,6.66,1017,4,0.42,317,Clear
2021-08-13T16:15:20.000Z,6.66,1018,8,1.08,242,Clear
2021-08-13T20:15:23.000Z,11.03,1017,35,4.11,245,Clouds
2021-08-14T00:15:19.000Z,9.52,1015,51,3.41,253,Clouds
2021-08-14T04:15:14.000Z,8.2,1019,14,0.62,254,Clouds
2021-08-14T08:15:19.000Z,7.22,1019,81,0.54,253,Clouds
2021-08-14T12:15:21.000Z,6.66,1018,5,0.04,174,Clear
2021-08-14T16:15:14.000Z,6.79,1019,32,0.8,242,Clouds
2021-08-14T20:15:22.000Z,9.23,1018,41,4.33,246,Clouds
2021-08-15T00:15:21.000Z,8.68,1016,32,3.49,252,Clouds
2021-08-15T04:15:15.000Z,7.9,1018,80,0.7,255,Clouds
2021-08-15T08:15:17.000Z,7.65,1018,57,0.75,245,Clouds
2021-08-15T12:15:18.000Z,7.09,1017,79,0.24,221,Clouds
2021-08-15T16:15:22.000Z,7.09,1018,98,1.04,233,Clouds
2021-08-15T20:15:21.000Z,8.68,1017,73,4.24,247,Clouds
2021-08-16T00:15:18.000Z,10.91,1014,15,3.44,252,Clouds
2021-08-16T04:15:17.000Z,7.65,1017,9,0.11,230,Clear
2021-08-16T08:15:16.000Z,7.09,1017,47,0.48,312,Clouds
2021-08-16T12:15:21.000Z,6.1,1015,37,0.4,296,Clouds
2021-08-16T16:15:14.000Z,5.9,1017,44,1.37,266,Clouds
2021-08-16T20:15:30.000Z,6.46,1015,88,4.26,249,Clouds
2021-08-17T00:15:22.000Z,6.46,1013,58,3.01,245,Clouds
2021-08-17T04:15:20.000Z,6.46,1016,89,0.35,274,Clouds
2021-08-17T08:15:38.000Z,5.9,1016,52,0.09,172,Clouds
2021-08-17T12:15:12.000Z,5.34,1015,84,0.09,10,Clouds
2021-08-17T16:15:20.000Z,5.34,1017,37,1.47,260,Clouds
2021-08-17T20:15:24.000Z,7.57,1016,17,4.09,251,Clouds
2021-08-18T00:15:16.000Z,8.68,1014,17,3.44,249,Clouds
2021-08-18T04:15:17.000Z,7.01,1017,7,0.6,279,Clear
2021-08-18T08:15:16.000Z,6.46,1018,23,0.21,337,Clouds
2021-08-18T12:15:34.000Z,5.9,1017,35,0.47,327,Clouds
2021-08-18T16:15:16.000Z,5.9,1018,8,1.13,261,Clear
2021-08-18T20:15:41.000Z,8.33,1017,11,4.32,247,Clouds
2021-08-19T00:15:21.000Z,12.45,1015,63,2.98,246,Clouds
2021-08-19T04:15:13.000Z,7.22,1018,11,0.61,262,Clouds
2021-08-19T08:15:19.000Z,6.66,1017,33,0.09,131,Clouds
2021-08-19T12:15:17.000Z,6.66,1016,5,0.12,324,Clear
2021-08-19T16:15:25.000Z,6.66,1017,90,1.25,258,Clouds
2021-08-19T20:15:15.000Z,8.12,1016,39,4.1,247,Clouds
2021-08-20T00:15:14.000Z,9.79,1014,2,3.48,249,Clear
2021-08-20T04:15:19.000Z,8.08,1016,25,0.67,308,Clouds
2021-08-20T08:15:21.000Z,7.52,1016,16,0.35,331,Clouds
2021-08-20T12:15:14.000Z,6.23,1013,18,0.34,321,Clouds
2021-08-20T16:15:30.000Z,6.23,1015,6,1.53,270,Clear
2021-08-20T20:15:17.000Z,6.46,1013,1,4.1,249,Clear
2021-08-21T00:15:17.000Z,7.01,1011,0,3.31,245,Clear
2021-08-21T04:15:17.000Z,6.23,1013,8,0.69,295,Clear
2021-08-21T08:15:17.000Z,5.9,1014,64,0.78,275,Clouds
2021-08-21T12:15:22.000Z,5.34,1012,75,0.35,339,Clouds
2021-08-21T16:15:20.000Z,5.34,1015,86,1.37,256,Clouds
2021-08-21T20:15:19.000Z,7.57,1014,33,4.32,247,Clouds
2021-08-22T00:15:15.000Z,8.12,1012,2,3,245,Clear
2021-08-22T04:15:18.000Z,6.46,1014,90,0.87,258,Clouds
2021-08-22T08:15:17.000Z,5.9,1013,84,0.36,301,Clouds
2021-08-22T12:15:18.000Z,5.9,1012,85,0.29,315,Clouds
2021-08-22T16:15:16.000Z,5.9,1014,38,1.7,249,Clouds
2021-08-22T20:15:16.000Z,7.01,1013,25,4.09,247,Clouds
2021-08-23T00:15:19.000Z,6.46,1011,1,3.58,247,Clear
2021-08-23T04:15:16.000Z,5.9,1014,2,0.76,289,Clear
2021-08-23T08:15:18.000Z,5.9,1015,7,0.7,263,Clear
2021-08-23T12:15:21.000Z,5.9,1013,54,0.26,337,Clouds
2021-08-23T16:15:23.000Z,5.9,1015,39,1.59,256,Clouds
2021-08-23T20:15:19.000Z,8.12,1014,12,4.2,250,Clouds
2021-08-24T00:15:14.000Z,9.23,1012,9,3.54,250,Clear
